Paper_ID,DOI,Journal,Year,Authors,Country,Title,Institution,Crop,Scientific_Name,Variety,Season,Growth_Duration_Days,Growth_Stage,Cover_Crop,Previous_Crop,Intercrop_Name,Design,Replications,Plot_Size,Spacing_Row,Spacing_Plant,Sample_Size,Location,State,Site,Plot_ID,Block,Experiment_Objective,Sowing_Date,Harvest_Date,Latitude,Longitude,Altitude,Temperature_Max,Temperature_Min,Average_Temperature,Rainfall,Humidity,Solar_Radiation,Wind_Speed,ET0,Climate_Zone,Soil_pH,EC,Organic_Carbon,Organic_Matter,Nitrogen,Phosphorus,Potassium,Sulphur,Iron,Copper,Manganese,Zinc,Calcium,Magnesium,Boron,Molybdenum,Sodium,Chlorine,CEC,Soil_Bulk_Density,Soil_Clay_Pct,Soil_Silt_Pct,Soil_Sand_Pct,Soil_Texture,Soil_Class,Soil_Depth_cm,Treatment,Fertilizer_Name,Organic_Fertilizer,Biofertilizer,Dose,Application_Method,Application_Interval,Fertilizer_Calcium,Fertilizer_Magnesium,Fertilizer_Boron,Fertilizer_Chlorine,Fertilizer_Molybdenum,Shoot_Length_cm,Root_Length_cm,Plant_Height_cm,Shoot_Biomass_g,Root_Biomass_g,Leaf_Area_cm2,Leaf_Number,Tillers,Root_Diameter_mm,SPAD,Moisture_Content,Dry_Matter,Stem_Diameter_mm,Branches,Nodes,Flowers,Plant_Height_30_cm,Plant_Height_60_cm,Plant_Height_90_cm,Plant_Height_120_cm,Leaf_Area_30_cm2,Leaf_Area_60_cm2,Leaf_Area_90_cm2,Leaf_Area_120_cm2,Branches_60,Branches_90,Flowers_60,Yield_per_Plot,Yield_per_Acre,Yield_per_Hectare,Fruit_Number,Fruit_Weight,Fruit_Diameter_mm,Spike_Length,Seeds_per_Spike,100_Seed_Weight,Root_Weight,Pod_Weight,Harvest_Index,Biomass_Yield,FruitWeight_90_g,FruitWeight_120_g,FruitDiameter_90_mm,FruitDiameter_120_mm,YieldPlot_90_g,YieldPlot_120_g,Yield_13pct_Moisture,Marketable_Yield,Biological_Yield,Stover_Yield,Seed_Yield,Pods_Number,Seeds_per_Pod,Weed_Biomass,Protein,Ash,Gluten,Fiber,Carbohydrates,Fat,Nitrogen_Content,Phosphorus_Content,Potassium_Content,Iron_Content,Copper_Content,Zinc_Content,Manganese_Content,Sulphur_Content,Calcium_Content,Magnesium_Content,Boron_Content,Chlorine_Content,Molybdenum_Content,Starch,Oil,Target_Yield,Target_Fertilizer,Target_Nitrogen,Target_Phosphorus,Target_Potassium,Growing_Degree_Days,Heat_Units,Harvest_Index_Calc,Nitrogen_Use_Efficiency,Water_Use_Efficiency,Rainfall_Anomaly,Stress_Index,Disease_Risk_Index,Yield_per_Plant,Yield_per_Plot_Calc,Yield_per_Hectare_Calc,Temp_x_Rainfall,N_x_P,Temp_squared,Rainfall_7d_MA,Temp_7d_MA,Feature_Available_Before_Prediction,Crop_Code,Season_Code,Variety_Code,Fertilizer_Code,Soil_Texture_Code,Country_Code,Predicted_Yield,Expected_Biomass,Expected_Plant_Height,Recommended_Fertilizer,Recommended_Dose,Recommended_Application_Interval,Expected_Yield_Increase,Confidence_Score,Recommendation_Summary,SOC_Mineralization,Residue_C_Decomposition,Potential_Evapotranspiration,Soil_Moisture,Soil_Nitrate_N,Soil_Ammonium_N,Soil_Available_K,Soil_POC,Soil_DOC,Soil_LOC,Soil_MBC,Soil_MBN,Soil_Carbon_Walkley_Black,Soil_Nitrogen_Kjeldahl,Soil_Nitrogen_Alkaline_Permanganate,Soil_Sulphur_Available,Soil_Sulphur_Mehlich3,Soil_NO3,Soil_NH4,Soil_N_Parco2020,Soil_N_DeSilva2008,Soil_Ca_Ammonium_Acetate,Soil_Mg_Ammonium_Acetate,Soil_K_Ammonium_Acetate,Soil_Glucosidase,Soil_Xylosidase,Soil_Cellobiosidase,Beta_Glucosidase,Peroxidase,Polyphenol_Oxidase,N_Acetyl_Glucosaminidase,Leucine_Aminopeptidase,Phosphatase,Catalase,Urease,Dehydrogenase,Bacterial_Diversity_Chao1,Bacterial_Diversity_Shannon,Fungal_Diversity_Chao1,Fungal_Diversity_Shannon,Total_PLFAs,Gram_Positive_PLFAs,Gram_Negative_PLFAs,Fungal_PLFAs,Bacterial_PLFAs,Actinomycetes_PLFAs,NDVI,EVI,SAVI,NDWI,NDRE,Canopy_Temperature,CIG,CIRE,Calcium_Mehlich3,Calcium_Saturation,Magnesium_Saturation,Sodium_Saturation,Potassium_Saturation,Hydrogen_Saturation,Water_Extractable_Nitrate,Water_Extractable_Organic_Carbon,Water_Extractable_Organic_Nitrogen,Water_Extractable_NH4,Water_Extractable_CN_Ratio,Aggregate_Stability,Soil_Respiration,Infiltration_Rate,Nematode_Maturity_Index,Nematode_Plant_Parasitic_Index,Nematode_Channel_Index,Nematode_Basal_Index,Nematode_Enrichment_Index,Nematode_Structure_Index,Nematode_Total_Biomass_mg,Total_Cost,Total_Return,Net_Profit,Benefit_Cost_Ratio,System_Benefit_USD_ha,Off_Season_Contribution_Pct,System_Water_Use_Efficiency,Phosphorus_Uptake,Nitrogen_Uptake,Potassium_Uptake,Sulphur_Uptake,Calcium_Uptake,Magnesium_Uptake,Boron_Uptake,Chlorine_Uptake,Copper_Uptake,Iron_Uptake,Manganese_Uptake,Molybdenum_Uptake,Zinc_Uptake,Irrigation_Method,Irrigation_mm,Sowing_Density,Harvest_Density,Cultivation_Method,N_Fixation,Soil_pH_CaCl2,Soil_pH_KCl
PAPER_f691a081312f,10.5281/zenodo.810372,,2013.0,"Ngbede, S.O; Onyegbule, U.N; Ibekwe, H.N; Ohaneje, A; Usifo, B.C",,PRODUCTIVITY OF OKRA UNDER DIFFERENT LEVELS OF POULTRY MANURE AND PLANT POPULATION DENSITY,,,,,,,,,,,Randomized Complete Block Design;Factorial;Augmented Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_3f3dae87266c,10.5281/zenodo.18642041,,2026.0,"Yoriyeva, Nigora",,THE EFFECT OF RESOURCE-SAVING IRRIGATION ON WINTER WHEAT YIELD AND WATER USE EFFICIENCY: A FIELD STUDY,,Wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_acf652cff919,10.5281/zenodo.5042740,,2021.0,"Lagogianni, Angeliki; Kalozoumis, Panagiotis",,On farm field experiments testing TOMRES rootstocks under water stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_0395832bddde,10.9734/ijpss/2017/32753,,2017.0,Kwame Agyei Frimpong; Elvis Asare-Bediako; Ransford Amissah; Daniel Okae-Anti,,Influence of Compost on Incidence and Severity of Okra Mosaic Disease and Fruit Yield and Quality of Two Okra (Abelmoschus esculentus L. Moench) Cultivars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_46c4591b42db,10.26832/24566632.2018.0302014,,2018.0,"Dhayal, M., Aravindkshan, K., Meena, M.K., Choudhary, A. and Choudhary, R.",,"Response of okra (Abelmoschus esculentus L. Moench) to vermicompost, mycorrhiza and micronutrients mixture",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_215e65538b8b,10.5281/zenodo.3917722,,2017.0,Yin Mar San,,"Morphological Characters, Effects of System of Rice Intensification (SRI) and Green Manure on Growth and Yield of Selected Rice Varieties from Kawa Township",,Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_91cf47db0ab7,10.5281/zenodo.5042700,,2021.0,"Lagogianni, Angeliki; Kalozoumis, Panagiotis",,On farm field experiments testing TOMRES rootstocks under water stress (Season 2019-2020),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_be0873c1901e,10.5281/zenodo.10400110,,2023.0,"Rubianes, Francis Hennel; Sanchez, Pearl; Flavier, Maxima; Johnson-Beebout, Sarah",,Effects of genotype and nitrogen fertilization to rice grain Zn and Cd concentrations in 3 contrasting soils,,Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_c66c2e13d943,10.5281/zenodo.3876339,,2019.0,Rosa Francaviglia; Claudia Di Bene,,Deficit drip irrigation in processing tomato production in the Mediterranean Basin. A data analysis for Italy,,Tomato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_b9a1963e2e47,10.5281/zenodo.20382224,,2026.0,"Korovin, A.A.; Golembovskiy, V.V.",,USING THE LIQUID FRACTION OF SEPARATED FRESH CATTLE MANURE TO IMPROVE SOIL FERTILITY,,Wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_a2979630ef31,10.5281/zenodo.4308624,,2019.0,HM Sarhan*,,Productivity and quality of sugar beet as affecting by sowing and irrigation methods and hill spacings| IJAAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_8c4f6ad85b70,10.5281/zenodo.17509818,,2025.0,"Safarov, Fayzulla",,ADVANCED CULTIVATION TECHNOLOGY OF WATERMELON (CITRULLUS LANATUS) FOR SUSTAINABLE PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_5dda92e084f1,10.55505/sa.2025.1.06,,2025.0,"Мацкова, Светлана; Гуманюк, Алексей; Стоянова, Елена",,Влияние минерального питания подсолнечника на урожайность при капельном орошении,,Sunflower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_270a258fc6a6,10.5281/zenodo.10877485,,2024.0,"Ramazanov, A.; Khashimova, N. A.",,Redox Potential of Rice Field,,Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_c0057e167e62,10.5281/zenodo.12114133,,2024.0,Fazliyev Jamoliddin Sharofiddinovich; Raxmatova Maftuna Jamshid qizi,,APPLICATION OF WATER-SAVING TECHNOLOGIES IN GARDEN IRRIGATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_67b8596bf0ad,10.12692/ijb/28.1.143-154,,2026.0,"Mouiz W. I. A., Yessoufou",,Combined effect of irrigation frequency and leaf harvesting intensity on soil water content and productivity of baobab (Adansonia digitata) seedlings in vegetable production,,,,,,,,,,,Factorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_979bfa6226f8,10.5281/zenodo.10968630,,2024.0,"Hoa, Hoang Thi Thai; Tuyet, Tran Thi Anh; Chanh, Le Van; Dung, Nguyen Thi Thuy",,Integrated Nutrient and Water Management for Improved Rice Production in Rainfed Sandy Soil of Central Vietnam,,Rice,,,,,,,,,Split Plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_6b8c8c8e293c,10.5281/zenodo.14024428,,2024.0,"Atamurodov, B.N.; Juraev, U.A.",,IMPACT OF INNOVATIVE SALINITY LEACHING AND IRRIGATION TECHNOLOGY ON SALT BALANCE IN EXPERIMENTAL FIELDS.,,Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_9e2951a272aa,10.5281/zenodo.8090804,,2021.0,Rajesh Kumar Soothar; Chao Wang; Li Li; Ningbo Cui; Wenying Zhang; Yaosheng Wang,,"Soil Salt Accumulation, Physiological Responses, and Yield Simulation of Winter Wheat to Alternate Saline and Fresh Water Irrigation in the North China Plain",,Wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_7d77f5e8e9ac,10.5281/zenodo.15680010,,2025.0,"Malikova, O.T.; Malikov, E.N.; Sultonov, Q.N.",,POLYMER HYDROGEL – APPLICATION RATE AND WATER SAVINGS,,Soybean;Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_71d46f6248d6,10.5281/zenodo.10443457,,2010.0,Bishnu Hari Adhikary; Jiban Shrestha; Bandhu Raj Baral,,Effects of micronutrients on growth and productivity of maize in acidic soil,,Maize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_4165310694ec,10.5281/zenodo.6536867,,2022.0,Fazliyev Jamoliddin Sharofiddinovich; Rajabova Mahliyo Mahmudovna,,EFFICIENCY OF USE OF CLAY WATER WITH DROP IRRIGATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_d57e03948c77,10.5281/zenodo.5150087,,2021.0,Dr. Jayachandran.M; N. Chandra Sekaran; R. Christy Nirmala Marry; R.Anitha,,Management Strategies for Soil Compaction in Mechanized Sugarcane Cultivation,,Sugarcane,,,,,,,,,Strip Plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_1513197faa1f,10.5281/zenodo.8401946,,2023.0,"B. J. Patle1, S. M. Ghawade2, P. K. Nagre3, D. M. Panchbhai 4, M. M. Deshmukh5, R. N. Katkar6,",,INFLUENCE OF DIFFERENT MULCHES AND DRIP IRRIGATION LEVELS ON GROWTH AND SEED YIELD OF ONION CV. AKOLA SAFED,,Onion,,,,,,,,,Factorial;Strip Plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_43cd315889a4,10.5281/zenodo.1312190,,2018.0,Kuzina L.,,The current state of studying the changes in the forms and bioavailability of copper and zinc in the soil-plant system: optimal design studies for monitoring on large sample arrays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_6850a717fd1f,10.5281/zenodo.10398974,,2023.0,"Islam, S.M. Mofijul; Gaihre, Yam Kanta; Islam, Aminul; Sander, Bjoern Ole; Nayak, Swati; Singh, Upendra",,Integrated plant nutrition systems with urea deep placement on rice yield and nitrogen use efficiency under various irrigation regimes,,Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPER_b6874310c2a6,10.5281/zenodo.3763279,,2020.0,"Hamd-Alla, W. A.; Ahmed, Nagwa R.; Hefzy, M.",,Enhance productivity and net economic return by intercropping sunflower (Helianthus annus L.) with common beans (Phaseolus vulgaris L.) under drip irrigation,,Sunflower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
